34.6490 	EXP 	New trial (rep=0, index=19): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c65.jpeg', 'file_name': 'matched-c65.jpeg'}
34.7149 	EXP 	whole_image: autoDraw = False
34.7149 	EXP 	image: autoDraw = False
34.7149 	EXP 	forehead: autoDraw = False
34.7149 	EXP 	eyes: autoDraw = False
34.7149 	EXP 	nose: autoDraw = False
34.7149 	EXP 	mouth: autoDraw = False
34.7149 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c65.jpeg'
34.7149 	EXP 	whole_image: autoDraw = True
34.7149 	EXP 	image: autoDraw = True
34.7149 	EXP 	forehead: autoDraw = True
34.7149 	EXP 	eyes: autoDraw = True
34.7149 	EXP 	nose: autoDraw = True
34.7149 	EXP 	mouth: autoDraw = True
35.6153 	EXP 	New trial (rep=0, index=20): {'Type': 'Humanoid', 'Spatial_Frequency': 'HSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c79.jpeg', 'file_name': 'matched-32-cpi-low-c79.jpeg'}
35.6813 	EXP 	whole_image: autoDraw = False
35.6813 	EXP 	image: autoDraw = False
35.6813 	EXP 	forehead: autoDraw = False
35.6813 	EXP 	eyes: autoDraw = False
35.6813 	EXP 	nose: autoDraw = False
35.6813 	EXP 	mouth: autoDraw = False
35.6813 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c79.jpeg'
35.6813 	EXP 	whole_image: autoDraw = True
35.6813 	EXP 	image: autoDraw = True
35.6813 	EXP 	forehead: autoDraw = True
35.6813 	EXP 	eyes: autoDraw = True
35.6813 	EXP 	nose: autoDraw = True
35.6813 	EXP 	mouth: autoDraw = True
36.6489 	EXP 	New trial (rep=0, index=21): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c76.jpeg', 'file_name': 'matched-c76.jpeg'}
36.7145 	EXP 	whole_image: autoDraw = False
36.7145 	EXP 	image: autoDraw = False
